FACILITYID,Jurisdiction,Qcalcs,AVGDISCHARGE,QInscfs,AVGQadj,Q4calcs,QInscf,Qcont4calc2023,Qcont4calcPrior,Qcf2023,Qcfp2022,Qboth,Q4calcsall,JURISDICTI3,PERCENTAGE,area_acres,AREA,DischargePCF2,DischargePCF3,MonitoringYear,rain_gage,dry_days,AnnualCFb,AnnualCF
L02-359-1 (L02P43),ORANGE CO,NA,0.010162,NA,0.007011779999999999,0.007011779999999999,605.8177919999999,NA,NA,NA,NA,NA,605.8177919999999,MISSION VIEJO,99.12347837,92.45754976,91.64722036,600.5076680147315,600.5076680147315,MY2022-23,SULPHURCREEK,279,600.5076680147315,167541.63937611008
L02-359-1 (L02P43),ORANGE CO,NA,0.010162,NA,0.007011779999999999,0.007011779999999999,605.8177919999999,NA,NA,NA,NA,NA,605.8177919999999,ORANGE CO,0.876521628,92.45754976,0.810411137,5.310123973152054,5.310123973152054,MY2022-23,SULPHURCREEK,279,5.310123973152054,1481.524588509423
L02-366-1 (MVL02P14),MISSION VIEJO,NA,0.039306,0.007,0.02712114,0.007,604.8,NA,NA,NA,NA,NA,604.8,MISSION VIEJO,100,198.82243813,NA,604.8,604.8,MY2022-23,SULPHURCREEK,279,604.8,168739.19999999998
L02-396-1,MISSION VIEJO,NA,0.024038,0.01930275,0.01658622,0.01930275,1667.7576000000001,NA,NA,NA,NA,NA,1667.7576000000001,MISSION VIEJO,99.27784457,193.73528575,192.3363859,1655.7137979323625,1655.7137979323625,MY2022-23,SULPHURCREEK,279,1655.7137979323625,461944.1496231291
L02-396-1,MISSION VIEJO,NA,0.024038,0.01930275,0.01658622,0.01930275,1667.7576000000001,NA,NA,NA,NA,NA,1667.7576000000001,ORANGE CO,0.722154616,193.73528575,1.399069546,12.043788492090817,12.043788492090817,MY2022-23,SULPHURCREEK,279,12.043788492090817,3360.216989293338
L02-401-2 (COL02P55),ORANGE CO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99,ORANGE CO,100,116.86311828,116.8632216,NA,298.0240243127653,MY2022-23,SULPHURCREEK,279,298.0240243127653,83148.70278326151
L02-502-1,SAN JUAN CAPISTRANO,NA,0.026428,NA,0.01823532,0.01823532,1575.5316479999997,NA,NA,NA,NA,NA,1575.5316479999997,MISSION VIEJO,2.076270077,371.7262534,7.718047791,32.71229216108897,32.71229216108897,MY2022-23,SULPHURCREEK,279,32.71229216108897,9126.729512943823
L02-502-1,SAN JUAN CAPISTRANO,NA,0.026428,NA,0.01823532,0.01823532,1575.5316479999997,NA,NA,NA,NA,NA,1575.5316479999997,ORANGE CO,25.20341608,371.7262534,93.68779714,397.0877967175209,397.0877967175209,MY2022-23,SULPHURCREEK,279,397.0877967175209,110787.49528418834
L02-502-1,SAN JUAN CAPISTRANO,NA,0.026428,NA,0.01823532,0.01823532,1575.5316479999997,NA,NA,NA,NA,NA,1575.5316479999997,SAN JUAN CAPISTRANO,72.7203139,371.7262534,270.3207373,1145.7315600194427,1145.7315600194427,MY2022-23,SULPHURCREEK,279,1145.7315600194427,319659.1052454245
L02-502-6,SAN JUAN CAPISTRANO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99,SAN JUAN CAPISTRANO,100,39.57525956,39.57529455,NA,692.358138368086,MY2022-23,SULPHURCREEK,279,692.358138368086,193167.92060469597
L02-541-6,SAN JUAN CAPISTRANO,NA,0.002091,NA,0.0014427899999999998,0.0014427899999999998,124.65705599999998,NA,NA,NA,NA,NA,124.65705599999998,SAN JUAN CAPISTRANO,100,17.62492719,17.62494277,124.65705599999997,124.65705599999997,MY2022-23,PALISADES,267,124.65705599999997,33283.43395199999
L02-571-3,SAN JUAN CAPISTRANO,NA,6.07e-4,NA,4.1882999999999997e-4,4.1882999999999997e-4,36.186912,NA,NA,NA,NA,NA,36.186912,SAN JUAN CAPISTRANO,100,7.43114254,7.431149107,36.186912,36.186912,MY2022-23,PALISADES,267,36.186912,9661.905504
L02-640-1 (L11P02),RANCHO SANTA MARGARITA,NA,0.163333,NA,0.11269976999999999,0.11269976999999999,9737.260127999998,NA,0.06861458333333334,NA,5928.3,7832.780063999999,7832.780063999999,RANCHO SANTA MARGARITA,100,508.84556392,508.8460138,7832.780063999999,7832.780063999999,MY2022-23,TRABUCO,266,7832.780063999999,2083519.4970239997
L03-418-2,LAGUNA NIGUEL,NA,0.006795,8.625e-4,0.00468855,8.625e-4,74.52,NA,NA,NA,NA,NA,74.52,LAGUNA NIGUEL,100,NA,NA,74.52,74.52,MY2022-23,SULPHURCREEK,279,74.52,20791.079999999998
L03-455-5,LAGUNA NIGUEL,NA,0.006815,NA,0.004702349999999999,0.004702349999999999,406.2830399999999,NA,0.02460640738023983,NA,2125.9935976527213,1266.1383188263605,1266.1383188263605,LAGUNA NIGUEL,88.43637715,23.75471305,21.0078262,1119.7268588779498,1119.7268588779498,MY2022-23,SULPHURCREEK,279,1119.7268588779498,312403.79362694797
L03-455-5,LAGUNA NIGUEL,NA,0.006815,NA,0.004702349999999999,0.004702349999999999,406.2830399999999,NA,0.02460640738023983,NA,2125.9935976527213,1266.1383188263605,1266.1383188263605,SAN JUAN CAPISTRANO,11.56362628,23.75471305,2.746908669,146.4115033769552,146.4115033769552,MY2022-23,SULPHURCREEK,279,146.4115033769552,40848.8094421705
L04-266-1,MISSION VIEJO,NA,0.00225,0.0015524999999999998,0.0015524999999999998,0.0015524999999999998,134.136,NA,NA,NA,NA,NA,134.136,MISSION VIEJO,100.0000001,54.2802175,54.28026556,134.136000134136,134.136000134136,MY2022-23,ELTORO,275,134.136000134136,36887.4000368874
L04-301-1 (L04P08),MISSION VIEJO,NA,0.034968,NA,0.024127919999999997,0.024127919999999997,2084.652288,NA,NA,NA,NA,NA,2084.652288,MISSION VIEJO,100,191.83607914,191.8362487,2084.652288,2084.652288,MY2022-23,ELTORO,275,2084.652288,573279.3792000001
L04-702-1 (L04P02),MISSION VIEJO,NA,0.019946,NA,0.013762739999999997,0.013762739999999997,1189.1007359999996,NA,NA,NA,NA,NA,1189.1007359999996,LAGUNA HILLS,99.99999962,84.3662671,84.36634137,1189.100731481417,1189.100731481417,MY2022-23,SULPHURCREEK,279,1189.100731481417,331759.1040833153
L05-503-1,SAN JUAN CAPISTRANO,NA,0.083576,0.11106930000000001,0.05766743999999999,0.11106930000000001,9596.38752,NA,NA,NA,NA,NA,9596.38752,SAN JUAN CAPISTRANO,100,NA,NA,9596.38752,9596.38752,MY2022-23,PALISADES,267,9596.38752,2562235.46784
LC01-11446-1,LAGUNA BEACH,NA,0.014692,5.865e-4,0.010137479999999999,5.865e-4,50.67359999999999,NA,NA,NA,NA,NA,50.67359999999999,LAGUNA BEACH,39.36702966,178.33264473,70.20432721,19.948691141789755,19.948691141789755,MY2022-23,LAGUNABEACH,274,19.948691141789755,5465.941372850393
LC01-11446-1,LAGUNA BEACH,NA,0.014692,5.865e-4,0.010137479999999999,5.865e-4,50.67359999999999,NA,NA,NA,NA,NA,50.67359999999999,ORANGE CO,55.76166121,178.33264473,99.4413331,28.256441154910558,28.256441154910558,MY2022-23,LAGUNABEACH,274,28.256441154910558,7742.2648764454925
LC01-11480-1,ORANGE CO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99,ORANGE CO,100,NA,NA,NA,298.0240243127653,MY2022-23,LAGUNABEACH,274,298.0240243127653,81658.58266169768
LC02-11508-2,LAGUNA BEACH,NA,0.023365,0.019826115,0.01612185,0.019826115,1712.9763360000002,NA,NA,NA,NA,NA,1712.9763360000002,LAGUNA BEACH,100,NA,NA,1712.9763360000004,1712.9763360000004,MY2022-23,LAGUNABEACH,274,1712.9763360000004,469355.5160640001
LC03-11515-1,LAGUNA BEACH,NA,0.016796,0.01741836,0.011589239999999997,0.01741836,1504.9463039999998,0.028,NA,2419.2,NA,NA,2419.2,LAGUNA BEACH,100,NA,NA,2419.2,2419.2,MY2022-23,LAGUNABEACH,274,2419.2,662860.7999999999
LC04-11199-1,LAGUNA BEACH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99,LAGUNA BEACH,100,NA,NA,NA,734.4842763552602,MY2022-23,LAGUNABEACH,274,734.4842763552602,201248.6917213413
M00.1-071-2 (M00S04),SAN CLEMENTE,NA,0.072122,NA,0.04976418,0.04976418,4299.625152,NA,NA,NA,NA,NA,4299.625152,SAN CLEMENTE,100.0000001,416.85960898,416.8599777,4299.625156299624,4299.625156299624,MY2022-23,PALISADES,267,4299.625156299624,1147999.9167319997
M00.2-066-1 (M00S07),SAN CLEMENTE,NA,0.014319,0.009870105,0.00988011,0.009870105,852.7770720000001,NA,NA,NA,NA,NA,852.7770720000001,SAN CLEMENTE,99.98882995,136.33710933,136.3220009,852.6818163746691,852.6818163746691,MY2022-23,PALISADES,267,852.6818163746691,227666.04497203665
M01-038-3,SAN CLEMENTE,NA,0.005304,NA,0.0036597599999999993,0.0036597599999999993,316.203264,NA,NA,NA,NA,NA,316.203264,SAN CLEMENTE,100,NA,NA,316.203264,316.203264,MY2022-23,PALISADES,267,316.203264,84426.271488
M01-050-7,SAN CLEMENTE,NA,4e-6,NA,2.76e-6,2.76e-6,0.23846399999999995,NA,NA,NA,NA,NA,0.23846399999999995,SAN CLEMENTE,100,NA,NA,0.23846399999999995,0.23846399999999995,MY2022-23,PALISADES,267,0.23846399999999995,63.669887999999986
SC01-077-1,SAN CLEMENTE,NA,0.057989,0.05519999999999999,0.04001241,0.05519999999999999,4769.279999999999,NA,NA,NA,NA,NA,4769.279999999999,SAN CLEMENTE,100,48.74950277,48.74954587,4769.279999999999,4769.279999999999,MY2022-23,PALISADES,267,4769.279999999999,1273397.7599999998
SC01-077-2,SAN CLEMENTE,NA,0.0075,NA,0.005174999999999999,0.005174999999999999,447.1199999999999,NA,NA,NA,NA,NA,447.1199999999999,SAN CLEMENTE,100,NA,NA,447.11999999999983,447.11999999999983,MY2022-23,PALISADES,267,447.11999999999983,119381.03999999995
SC02-072-4,SAN CLEMENTE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99,SAN CLEMENTE,100,NA,NA,NA,1412.6383089287892,MY2022-23,PALISADES,267,1412.6383089287892,377174.4284839867
SC06-146-1 (M00P02),SAN CLEMENTE,NA,0.003017,NA,0.00208173,0.00208173,179.861472,NA,NA,NA,NA,NA,179.861472,SAN CLEMENTE,100.0000005,26.41299244,26.41301593,179.86147289930733,179.86147289930733,MY2022-23,PALISADES,267,179.86147289930733,48023.013264115056
SC06-146-2 (M00P02),SAN CLEMENTE,NA,0.055256,0.029006219999999996,0.038126639999999996,0.029006219999999996,2506.1374079999996,NA,NA,NA,NA,NA,2506.1374079999996,SAN CLEMENTE,99.99837363,325.80676057,325.8017498,2506.096648933037,2506.096648933037,MY2022-23,PALISADES,267,2506.096648933037,669127.8052651209
SC07-079-4,SAN CLEMENTE,NA,0.029587,0.07510684499999999,0.020415029999999997,0.07510684499999999,6489.231407999998,NA,NA,NA,NA,NA,6489.231407999998,SAN CLEMENTE,100,1.06690053,1.066901477,6489.231407999998,6489.231407999998,MY2022-23,PALISADES,267,6489.231407999998,1732624.7859359994
SC07-079-5,SAN CLEMENTE,NA,0.201763,0.41164778999999996,0.13921646999999998,0.41164778999999996,35566.369055999996,NA,NA,NA,NA,NA,35566.369055999996,SAN CLEMENTE,100,29.94605554,29.94608202,35566.369055999996,35566.369055999996,MY2022-23,PALISADES,267,35566.369055999996,9496220.537951998
SC10-075-1 (M00P05),DANA POINT,NA,0.006323,NA,0.00436287,0.00436287,376.95196799999997,NA,NA,NA,NA,NA,376.95196799999997,DANA POINT,89.808013,83.2555747,74.77024345,338.53307242519577,338.53307242519577,MY2022-23,PALISADES,267,338.53307242519577,90388.33033752727
SC10-075-1 (M00P05),DANA POINT,NA,0.006323,NA,0.00436287,0.00436287,376.95196799999997,NA,NA,NA,NA,NA,376.95196799999997,SAN CLEMENTE,10.19198624,83.2555747,8.485404217,38.4188927099692,38.4188927099692,MY2022-23,PALISADES,267,38.4188927099692,10257.844353561777
SC10-075-3 (M00S01),DANA POINT,NA,0.36,0.012,0.24839999999999998,0.012,1036.8,NA,NA,NA,NA,NA,1036.8,DANA POINT,100,NA,NA,1036.8,1036.8,MY2022-23,PALISADES,267,1036.8,276825.6
SM01-086-1 (M03P01),SAN CLEMENTE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99,ORANGE CO,0.179452607,219.4891214,0.393879298,NA,298.0240243127653,MY2022-23,PALISADES,267,298.0240243127653,79572.41449150833
SM01-086-1 (M03P01),SAN CLEMENTE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99,SAN CLEMENTE,99.82054733,219.4891214,219.095436,NA,1412.6383089287892,MY2022-23,PALISADES,267,1412.6383089287892,377174.4284839867
SM01-086-2,SAN CLEMENTE,NA,0.02,NA,0.0138,0.0138,1192.32,NA,NA,NA,NA,NA,1192.32,SAN CLEMENTE,100,NA,NA,1192.32,1192.32,MY2022-23,PALISADES,267,1192.32,318349.44
SC11-130-2,DANA POINT,0.003,0.013885,0,0.00958065,0,0,NA,NA,NA,NA,NA,0,DANA POINT,100,NA,NA,0,0,MY2022-23,PALISADES,267,0,0
J03-9368-1 (J03TBN1),LAGUNA NIGUEL,0.003,0.005115,0.01004428,0.0035293499999999997,0.01004428,867.825792,0,NA,0,NA,NA,0,LAGUNA NIGUEL,98.70823565,92.34354303,91.15076265,0,0,MY2022-23,SULPHURCREEK,279,0,0
J03-9368-1 (J03TBN1),LAGUNA NIGUEL,0.003,0.005115,0.01004428,0.0035293499999999997,0.01004428,867.825792,0,NA,0,NA,NA,0,SAN JUAN CAPISTRANO,1.291764465,92.34354303,1.192862129,0,0,MY2022-23,SULPHURCREEK,279,0,0
L03-455-2,SAN JUAN CAPISTRANO,0.001,0.005791,0,0.00399579,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,45.63681477,45.63685511,0,0,MY2022-23,SULPHURCREEK,279,0,0
L01-458-1,ORANGE CO,0,6.75e-4,0,4.6574999999999996e-4,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,100,600.45529611,600.4558269,0,0,MY2022-23,PALISADES,267,0,0
J07-9109-1,MISSION VIEJO,0,0.008731,0,0.006024389999999999,0,0,NA,NA,NA,NA,NA,0,MISSION VIEJO,100,NA,NA,0,0,MY2022-23,ELTORO,275,0,0
J01-9144-4 (J01P26),ALISO VIEJO,8.571428571428572e-4,0.003827,0,0.0026406299999999997,0,0,NA,NA,NA,NA,NA,0,ALISO VIEJO,100,193.49295991,193.493131,0,0,MY2022-23,SULPHURCREEK,279,0,0
J03-9368-2 (J03TBN2),LAGUNA NIGUEL,0.004,0.02678,0.02987707,0.0184782,0.02987707,2581.378848,0,NA,0,NA,NA,0,LAGUNA NIGUEL,100,34.23122305,34.23125331,0,0,MY2022-23,SULPHURCREEK,279,0,0
J05-9800-2,LAGUNA HILLS,0,0,0,0,0,0,0,NA,0,NA,NA,0,LAGUNA HILLS,100.0000004,25.47292658,25.47294919,0,0,MY2022-23,ELTORO,275,0,0
I01-11023-2,LAGUNA BEACH,0.002,2.04e-4,0,1.4076e-4,0,0,NA,NA,NA,NA,NA,0,LAGUNA BEACH,100,16.81555601,16.81557088,0,0,MY2022-23,LAGUNABEACH,274,0,0
J01-9082-3,ALISO VIEJO,0,0.005053,0,0.00348657,0,0,0,NA,0,NA,NA,0,ALISO VIEJO,97.84740395,124.66076066,121.9774259,0,0,MY2022-23,SULPHURCREEK,279,0,0
J01-9082-3,ALISO VIEJO,0,0.005053,0,0.00348657,0,0,0,NA,0,NA,NA,0,ORANGE CO,2.152595119,124.66076066,2.683443822,0,0,MY2022-23,SULPHURCREEK,279,0,0
L01-766-4,SAN JUAN CAPISTRANO,NA,0.001979,0,0.00136551,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,25.87303207,25.87305495,0,0,MY2022-23,PALISADES,267,0,0
J01-9273-1,LAGUNA WOODS,5.714285714285715e-4,0.001426,0.004,9.8394e-4,0.004,345.59999999999997,0,NA,0,NA,NA,0,LAGUNA HILLS,5.183103927,30.68945533,1.590667771,0,0,MY2022-23,ELTORO,275,0,0
J01-9273-1,LAGUNA WOODS,5.714285714285715e-4,0.001426,0.004,9.8394e-4,0.004,345.59999999999997,0,NA,0,NA,NA,0,LAGUNA WOODS,94.81689767,30.68945533,29.09881518,0,0,MY2022-23,ELTORO,275,0,0
J07-9110-3,MISSION VIEJO,8.75e-4,0.010083,0.00457286,0.00695727,0.00457286,395.095104,0,NA,0,NA,NA,0,MISSION VIEJO,100,61.67998508,61.68003961,0,0,MY2022-23,ELTORO,275,0,0
DP01-12022-2,DANA POINT,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,DANA POINT,100,NA,NA,0,0,MY2022-23,DANAPOINT,263,0,0
I00-11453-1,LAGUNA BEACH,NA,0.013896,0,0.00958824,0,0,NA,NA,NA,NA,NA,0,LAGUNA BEACH,100,342.08954194,342.0898444,0,0,MY2022-23,LAGUNABEACH,274,0,0
I01-11015-2,LAGUNA BEACH,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA BEACH,9.814813201,245.37795985,24.08340969,0,0,MY2022-23,LAGUNABEACH,274,0,0
I01-11015-2,LAGUNA BEACH,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,90.18518695,245.37795985,221.2947674,0,0,MY2022-23,LAGUNABEACH,274,0,0
I01-11023-3,LAGUNA BEACH,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA BEACH,2.021964214,36.18156164,0.731578875,0,0,MY2022-23,LAGUNABEACH,274,0,0
I01-11023-3,LAGUNA BEACH,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,97.97803498,36.18156164,35.45001446,0,0,MY2022-23,LAGUNABEACH,274,0,0
I01-11023-4,LAGUNA BEACH,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA BEACH,99.99999471,6.44034236,6.44034771,0,0,MY2022-23,LAGUNABEACH,274,0,0
I01-11023-5,LAGUNA BEACH,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA BEACH,8.451122386,12.44670623,1.051887306,0,0,MY2022-23,LAGUNABEACH,274,0,0
I01-11023-5,LAGUNA BEACH,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,91.54887409,12.44670623,11.39482948,0,0,MY2022-23,LAGUNABEACH,274,0,0
I01-11059-1,LAGUNA BEACH,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA BEACH,99.99999976,282.44365092,282.4438999,0,0,MY2022-23,LAGUNABEACH,274,0,0
I01-11059-2,LAGUNA BEACH,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA BEACH,100,9.28778099,9.287789205,0,0,MY2022-23,LAGUNABEACH,274,0,0
I01-11059-3,LAGUNA BEACH,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA BEACH,100,NA,NA,0,0,MY2022-23,LAGUNABEACH,274,0,0
I01-11065-1,LAGUNA BEACH,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA BEACH,100,NA,NA,0,0,MY2022-23,LAGUNABEACH,274,0,0
I01-11077-1,LAGUNA BEACH,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA BEACH,92.37171423,118.05411389,109.0487051,0,0,MY2022-23,LAGUNABEACH,274,0,0
I01-11077-1,LAGUNA BEACH,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,7.628285715,118.05411389,9.005513067,0,0,MY2022-23,LAGUNABEACH,274,0,0
I01-11077-2,LAGUNA BEACH,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA BEACH,100,NA,NA,0,0,MY2022-23,LAGUNABEACH,274,0,0
I01-11093-1,LAGUNA BEACH,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA BEACH,15.10734659,87.63278849,13.23900078,0,0,MY2022-23,LAGUNABEACH,274,0,0
I01-11093-1,LAGUNA BEACH,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,84.89265355,87.63278849,74.3938653,0,0,MY2022-23,LAGUNABEACH,274,0,0
I01-11093-2,LAGUNA BEACH,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA BEACH,1.070402039,296.78090067,3.176751622,0,0,MY2022-23,LAGUNABEACH,274,0,0
I01-11093-2,LAGUNA BEACH,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,98.92959796,296.78090067,293.6044114,0,0,MY2022-23,LAGUNABEACH,274,0,0
I01-11343-1,LAGUNA WOODS,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA WOODS,100,33.3408069,33.34083637,0,0,MY2022-23,ELTORO,275,0,0
I01-11487-1,LAGUNA BEACH,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,ALISO VIEJO,9.42798961,5606.22157779,528.5544551,0,0,MY2022-23,LAGUNABEACH,274,0,0
I01-11487-1,LAGUNA BEACH,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA BEACH,28.71852666,5606.22157779,1610.025662,0,0,MY2022-23,LAGUNABEACH,274,0,0
I01-11487-1,LAGUNA BEACH,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA WOODS,4.108913651,5606.22157779,230.3550073,0,0,MY2022-23,LAGUNABEACH,274,0,0
I01-11487-1,LAGUNA BEACH,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,56.5439454,5606.22157779,3169.981671,0,0,MY2022-23,LAGUNABEACH,274,0,0
J01-10006-1,LAKE FOREST,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,0,LAKE FOREST,100,23.20308578,23.2031063,0,0,MY2022-23,ELTORO,275,0,0
J01-10012-3,MISSION VIEJO,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,MISSION VIEJO,19.22071006,31.14614857,5.986516204,0,0,MY2022-23,TRABUCO,266,0,0
J01-10012-3,MISSION VIEJO,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,60.69089784,31.14614857,18.90289392,0,0,MY2022-23,TRABUCO,266,0,0
J01-10012-3,MISSION VIEJO,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,RANCHO SANTA MARGARITA,20.08839263,31.14614857,6.256766146,0,0,MY2022-23,TRABUCO,266,0,0
J01-9275-1,LAKE FOREST,NA,0.003,0,0.00207,0,0,NA,NA,NA,NA,NA,0,LAKE FOREST,99.64416058,27.09901317,27.00260807,0,0,MY2022-23,ELTORO,275,0,0
J01-9275-1,LAKE FOREST,NA,0.003,0,0.00207,0,0,NA,NA,NA,NA,NA,0,MISSION VIEJO,0.355841536,27.09901317,0.09642963,0,0,MY2022-23,ELTORO,275,0,0
J01-9364-3 (J01P21),ORANGE CO,NA,3.673333,NA,2.53459977,2.53459977,218989.42012799997,0,NA,0,NA,NA,0,ALISO VIEJO,99.79799461,167.87337148,167.5344063,0,0,MY2022-23,SULPHURCREEK,279,0,0
J01-9364-3 (J01P21),ORANGE CO,NA,3.673333,NA,2.53459977,2.53459977,218989.42012799997,0,NA,0,NA,NA,0,LAGUNA NIGUEL,0.20163074,167.87337148,0.33848462,0,0,MY2022-23,SULPHURCREEK,279,0,0
J01-9364-3 (J01P21),ORANGE CO,NA,3.673333,NA,2.53459977,2.53459977,218989.42012799997,0,NA,0,NA,NA,0,ORANGE CO,3.74759e-4,167.87337148,6.2912e-4,0,0,MY2022-23,SULPHURCREEK,279,0,0
J01-9364-4,ORANGE CO,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,0,ALISO VIEJO,98.79141639,42.33257611,41.82098851,0,0,MY2022-23,SULPHURCREEK,279,0,0
J01-9364-4,ORANGE CO,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,1.208582942,42.33257611,0.511624746,0,0,MY2022-23,SULPHURCREEK,279,0,0
J01-9377-2 (J01TBN8),LAKE FOREST,NA,4.2e-5,0,2.8979999999999997e-5,0,0,NA,NA,NA,NA,NA,0,LAKE FOREST,67.39420978,98.41839547,66.32835854,0,0,MY2022-23,ELTORO,275,0,0
J01-9377-2 (J01TBN8),LAKE FOREST,NA,4.2e-5,0,2.8979999999999997e-5,0,0,NA,NA,NA,NA,NA,0,MISSION VIEJO,32.60579025,98.41839547,32.09012396,0,0,MY2022-23,ELTORO,275,0,0
J03-9216-1 (J03P01),LAGUNA NIGUEL,NA,0.012897,0,0.00889893,0,0,NA,NA,NA,NA,NA,0,LAGUNA NIGUEL,100,13.41168034,13.41169219,0,0,MY2022-23,SULPHURCREEK,279,0,0
J05-9255-1 (J05P01),LAGUNA HILLS,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA HILLS,100,70.04513345,70.04519538,0,0,MY2022-23,SULPHURCREEK,279,0,0
J05-9271-6,LAGUNA HILLS,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA HILLS,100,NA,NA,0,0,MY2022-23,SULPHURCREEK,279,0,0
J07-9022-6,MISSION VIEJO,NA,0.001776,0,0.00122544,0,0,NA,NA,NA,NA,NA,0,MISSION VIEJO,100,NA,NA,0,0,MY2022-23,ELTORO,275,0,0
K01-12156-3,LAGUNA NIGUEL,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,0,LAGUNA NIGUEL,100,130.12073959,130.1208546,0,0,MY2022-23,SULPHURCREEK,279,0,0
L01-335-2,ORANGE CO,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,100,NA,NA,0,0,MY2022-23,TRABUCO,266,0,0
L01-391-1,ORANGE CO,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,100,29.95853952,29.958566,0,0,MY2022-23,TRABUCO,266,0,0
L01-399-1,ORANGE CO,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,100,NA,NA,0,0,MY2022-23,TRABUCO,266,0,0
L01-414-2,ORANGE CO,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,100,6.92037064,6.920376761,0,0,MY2022-23,TRABUCO,266,0,0
L01-517-1,SAN JUAN CAPISTRANO,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,91.33564488,163.63320429,149.4555745,0,0,MY2022-23,PALISADES,267,0,0
L01-517-1,SAN JUAN CAPISTRANO,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,8.664355227,163.63320429,14.17777462,0,0,MY2022-23,PALISADES,267,0,0
L01-517-2,SAN JUAN CAPISTRANO,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,NA,NA,0,0,MY2022-23,PALISADES,267,0,0
L01-517-7,ORANGE CO,NA,0.001777,0,0.0012261299999999998,0,0,NA,NA,NA,NA,NA,0,ORANGE CO,100,141.90900182,141.9091273,0,0,MY2022-23,PALISADES,267,0,0
L01-517-8,SAN JUAN CAPISTRANO,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,NA,NA,0,0,MY2022-23,PALISADES,267,0,0
L01-601-1,SAN JUAN CAPISTRANO,NA,0,0,0,0,0,NA,NA,NA,NA,NA,0,SAN JUAN CAPISTRANO,100,10.8002002,10.80020974,0,0,MY2022-23,DANAPOINT,263,0,0
