Station,area_acres,station,Rain_Gage_Total,Rain_Event_Total,HSN,Fraction,Sample Type,Collected Date,Composite Begin.x,Composite End.x,Composite Start Time,Composite End Time,Composite Begin.y,Composite End.y,Stormflow Volume -cf,Stormwater Volume (acre-ft)_RCandCF,RC_Group,"2,4'-DDD","2,4'-DDE","2,4'-DDT","4,4'-DDD","4,4'-DDE","4,4'-DDT",Acenaphthene,Acenaphthylene,Aldrin,"Ammonia, as Nitrogen",Anthracene,"Arsenic, Total",Azinphos Methyl,Benz[a]anthracene,Benzo[a]pyrene,Benzo[b]fluoranthene,"Benzo[g,h,i]perylene",Benzo[k]fluoranthene,BHC-alpha,BHC-beta,BHC-delta,BHC-gamma,Biphenyl,Bolstar (Sulprofos),"Cadmium, Total",Chlordane-alpha,Chlordane-gamma,Chloride,Chlorpyrifos,"Chromium, Total",Chrysene,"Copper, Total",d10-Acenaphthene,d10-Phenanthrene,d12-Chrysene,d12-Perylene,d8-Naphthalene,Demeton,Diazinon,"Dibenz[a,h]anthracene",Dibenzothiophene,Dichlorvos,Dieldrin,Dimethoate,Dissolved Organic Carbon,Disulfoton,E. coli,Endosulfan-I,Endosulfan-II,Endosulfan Sulfate,Endrin,Endrin Aldehyde,Enterococcus,Ethoprop (Ethoprofos),Ethyl Parathion,Fecal coliforms,Fenchlorphos (Ronnel),Fensulfothion,Fenthion,Fluoranthene,Fluorene,"Hardness as CaCO3, Total",Heptachlor,Heptachlor Epoxide,"Indeno[1,2,3-cd]pyrene","Iron, Total","Lead, Total","Magnesium, Total",Malathion,"Manganese, Total",MBAS,"Mercury, Total",Merphos,Methoxychlor,Methyl Parathion,Mevinphos (Phosdrin),Mirex,Naphthalene,"Nickel, Total",Nitrate + Nitrite as N,"Nitrogen, Total Kjeldahl",Orthophosphate as P,PCB030,PCB112,PCB198,Phenanthrene,Phorate,Pyrene,"Selenium, Total","Silver, Total",Sulfate,TCMX,Temperature,Tetrachlorvinphos (Stirofos),"Thallium, Total",TN,Tokuthion (Prothiofos),Total Coliforms,Total Dissolved Solids,Total Organic Carbon (TOC),Toxaphene,TP,trans-Nonachlor,Trichloronate,TSS,VSS,"Zinc, Total",<NA>
I01-11021-1,15.02431768,LAGUNABEACH,22.400000000000002,2.16,2573001,Total,Composite,2022-11-09T10:30:00Z,2022-11-07,2022-11-08,2022-11-07T18:00:00Z,2022-11-08T05:00:00Z,2022-11-07,2022-11-08,1073.7,0.07874980933058429,Streets and Roads,1.737789492088385e-7,1.737789492088385e-7,1.737789492088385e-7,1.737789492088385e-7,1.737789492088385e-7,4.3444737302209626e-7,4.3444737302209626e-7,4.3444737302209626e-7,4.3444737302209626e-7,0.008688947460441927,4.3444737302209626e-7,3.1280210857590927e-4,8.688947460441925e-7,NA,NA,4.3444737302209626e-7,1.737789492088385e-6,4.3444737302209626e-7,4.3444737302209626e-7,4.3444737302209626e-7,4.3444737302209626e-7,4.3444737302209626e-7,NA,3.47557898417677e-7,7.820052714397732e-5,1.737789492088385e-7,1.737789492088385e-7,52.13368476265154,8.688947460441925e-8,1.9115684412972236e-4,1.0739539061106217e-6,0.007820052714397733,1.3207200139871726e-5,1.4249873835124757e-5,1.529254753037779e-5,1.4249873835124757e-5,1.4944989631960111e-5,1.737789492088385e-7,8.688947460441925e-8,4.3444737302209626e-7,9.210284308068439e-7,5.213368476265154e-7,1.737789492088385e-7,8.688947460441925e-7,NA,1.737789492088385e-7,NA,4.3444737302209626e-7,4.3444737302209626e-7,4.3444737302209626e-7,4.3444737302209626e-7,4.3444737302209626e-7,NA,1.737789492088385e-7,1.737789492088385e-6,NA,3.47557898417677e-7,1.737789492088385e-7,3.47557898417677e-7,1.4823344367513906e-6,8.775836935046343e-7,59.95373747704928,4.3444737302209626e-7,4.3444737302209626e-7,4.3444737302209626e-7,0.041706947810121235,1.9115684412972236e-4,0.0072813379718503326,4.3444737302209626e-7,0.0034755789841767696,0.027804631873414157,4.344473730220963e-6,1.737789492088385e-7,4.3444737302209626e-7,1.737789492088385e-7,8.688947460441925e-7,4.3444737302209626e-7,2.467661078765506e-6,4.865810577847478e-4,0.22591263397149006,0.19115684412972234,NA,1.6161442276421978e-5,1.477121068275127e-5,1.4076094885915916e-5,1.2668485397324324e-6,8.688947460441925e-7,1.4771210682751273e-6,7.472494815980055e-4,1.737789492088385e-5,26.06684238132577,1.737789492088385e-7,NA,3.47557898417677e-7,1.737789492088385e-5,0.4170694781012123,5.213368476265154e-7,NA,154.66326479586624,2.2591263397149004,1.4023961201153264e-5,0.08503003984788467,1.737789492088385e-7,1.737789492088385e-7,1.4944989631960108,0.8688947460441925,0.007820052714397733,NA
I01-11021-1,15.02431768,LAGUNABEACH,22.400000000000002,2.16,2573001,Total,Composite,2022-11-09T10:30:00Z,2022-11-07,2022-11-08,2022-11-07T18:00:00Z,2022-11-08T05:00:00Z,2022-11-07,2022-11-08,1073.7,0.11057340473376084,Commercial,1.737789492088385e-7,1.737789492088385e-7,1.737789492088385e-7,1.737789492088385e-7,1.737789492088385e-7,4.3444737302209626e-7,4.3444737302209626e-7,4.3444737302209626e-7,4.3444737302209626e-7,0.008688947460441927,4.3444737302209626e-7,3.1280210857590927e-4,8.688947460441925e-7,NA,NA,4.3444737302209626e-7,1.737789492088385e-6,4.3444737302209626e-7,4.3444737302209626e-7,4.3444737302209626e-7,4.3444737302209626e-7,4.3444737302209626e-7,NA,3.47557898417677e-7,7.820052714397732e-5,1.737789492088385e-7,1.737789492088385e-7,52.13368476265154,8.688947460441925e-8,1.9115684412972236e-4,1.0739539061106217e-6,0.007820052714397733,1.3207200139871726e-5,1.4249873835124757e-5,1.529254753037779e-5,1.4249873835124757e-5,1.4944989631960111e-5,1.737789492088385e-7,8.688947460441925e-8,4.3444737302209626e-7,9.210284308068439e-7,5.213368476265154e-7,1.737789492088385e-7,8.688947460441925e-7,NA,1.737789492088385e-7,NA,4.3444737302209626e-7,4.3444737302209626e-7,4.3444737302209626e-7,4.3444737302209626e-7,4.3444737302209626e-7,NA,1.737789492088385e-7,1.737789492088385e-6,NA,3.47557898417677e-7,1.737789492088385e-7,3.47557898417677e-7,1.4823344367513906e-6,8.775836935046343e-7,59.95373747704928,4.3444737302209626e-7,4.3444737302209626e-7,4.3444737302209626e-7,0.041706947810121235,1.9115684412972236e-4,0.0072813379718503326,4.3444737302209626e-7,0.0034755789841767696,0.027804631873414157,4.344473730220963e-6,1.737789492088385e-7,4.3444737302209626e-7,1.737789492088385e-7,8.688947460441925e-7,4.3444737302209626e-7,2.467661078765506e-6,4.865810577847478e-4,0.22591263397149006,0.19115684412972234,NA,1.6161442276421978e-5,1.477121068275127e-5,1.4076094885915916e-5,1.2668485397324324e-6,8.688947460441925e-7,1.4771210682751273e-6,7.472494815980055e-4,1.737789492088385e-5,26.06684238132577,1.737789492088385e-7,NA,3.47557898417677e-7,1.737789492088385e-5,0.4170694781012123,5.213368476265154e-7,NA,154.66326479586624,2.2591263397149004,1.4023961201153264e-5,0.08503003984788467,1.737789492088385e-7,1.737789492088385e-7,1.4944989631960108,0.8688947460441925,0.007820052714397733,NA
J01-9046-2,46.36377902,ELTORO,27.13,NA,2570001,Total,Grab,2022-11-08T08:38:00Z,NA,NA,NA,NA,NA,NA,756,NA,Commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J01-9046-2,46.36377902,ELTORO,27.13,NA,2570001,Total,Grab,2022-11-08T08:38:00Z,NA,NA,NA,NA,NA,NA,756,NA,Developed Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J01-9046-2,46.36377902,ELTORO,27.13,NA,2570001,Total,Grab,2022-11-08T08:38:00Z,NA,NA,NA,NA,NA,NA,756,NA,Education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J01-9046-2,46.36377902,ELTORO,27.13,NA,2570001,Total,Grab,2022-11-08T08:38:00Z,NA,NA,NA,NA,NA,NA,756,NA,Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J01-9046-2,46.36377902,ELTORO,27.13,NA,2570001,Total,Grab,2022-11-08T08:38:00Z,NA,NA,NA,NA,NA,NA,756,NA,Single Family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J01-9046-2,46.36377902,ELTORO,27.13,NA,2570001,Total,Grab,2022-11-08T08:38:00Z,NA,NA,NA,NA,NA,NA,756,NA,Streets and Roads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
J01-9046-2,46.36377902,ELTORO,27.13,4.34,2572005,Dissolved,Composite,2022-11-08T13:51:00Z,2022-11-07,2022-11-08,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,2022-11-07,2022-11-08,69701.7,7.080239087715644e-4,Developed Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006994518346168365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.994518346168383e-4,NA,NA,NA,NA,0.014766205397466588,NA,0.08548855756428025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.683650864116456,0.007344244263476803,NA,NA,0.16126250631443775,NA,9.714608814122755e-5,NA,NA,NA,NA,NA,NA,0.014960497573749043,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.771687051298204e-4,3.885843525649102e-4,NA,NA,NA,NA,3.885843525649102e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25063690740436706,NA
J01-9046-2,46.36377902,ELTORO,27.13,4.34,2572005,Dissolved,Composite,2022-11-08T13:51:00Z,2022-11-07,2022-11-08,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,2022-11-07,2022-11-08,69701.7,0.01030058866932286,Commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006994518346168365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.994518346168383e-4,NA,NA,NA,NA,0.014766205397466588,NA,0.08548855756428025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.683650864116456,0.007344244263476803,NA,NA,0.16126250631443775,NA,9.714608814122755e-5,NA,NA,NA,NA,NA,NA,0.014960497573749043,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.771687051298204e-4,3.885843525649102e-4,NA,NA,NA,NA,3.885843525649102e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25063690740436706,NA
J01-9046-2,46.36377902,ELTORO,27.13,4.34,2572005,Dissolved,Composite,2022-11-08T13:51:00Z,2022-11-07,2022-11-08,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,2022-11-07,2022-11-08,69701.7,0.07181703087882155,Education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006994518346168365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.994518346168383e-4,NA,NA,NA,NA,0.014766205397466588,NA,0.08548855756428025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.683650864116456,0.007344244263476803,NA,NA,0.16126250631443775,NA,9.714608814122755e-5,NA,NA,NA,NA,NA,NA,0.014960497573749043,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.771687051298204e-4,3.885843525649102e-4,NA,NA,NA,NA,3.885843525649102e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25063690740436706,NA
J01-9046-2,46.36377902,ELTORO,27.13,4.34,2572005,Dissolved,Composite,2022-11-08T13:51:00Z,2022-11-07,2022-11-08,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,2022-11-07,2022-11-08,69701.7,0.17935085436793197,Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006994518346168365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.994518346168383e-4,NA,NA,NA,NA,0.014766205397466588,NA,0.08548855756428025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.683650864116456,0.007344244263476803,NA,NA,0.16126250631443775,NA,9.714608814122755e-5,NA,NA,NA,NA,NA,NA,0.014960497573749043,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.771687051298204e-4,3.885843525649102e-4,NA,NA,NA,NA,3.885843525649102e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25063690740436706,NA
J01-9046-2,46.36377902,ELTORO,27.13,4.34,2572005,Dissolved,Composite,2022-11-08T13:51:00Z,2022-11-07,2022-11-08,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,2022-11-07,2022-11-08,69701.7,1.085474036113539,Developed Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006994518346168365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.994518346168383e-4,NA,NA,NA,NA,0.014766205397466588,NA,0.08548855756428025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.683650864116456,0.007344244263476803,NA,NA,0.16126250631443775,NA,9.714608814122755e-5,NA,NA,NA,NA,NA,NA,0.014960497573749043,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.771687051298204e-4,3.885843525649102e-4,NA,NA,NA,NA,3.885843525649102e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25063690740436706,NA
J01-9046-2,46.36377902,ELTORO,27.13,4.34,2572005,Dissolved,Composite,2022-11-08T13:51:00Z,2022-11-07,2022-11-08,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,2022-11-07,2022-11-08,69701.7,3.0278853155459653,Streets and Roads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006994518346168365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.994518346168383e-4,NA,NA,NA,NA,0.014766205397466588,NA,0.08548855756428025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.683650864116456,0.007344244263476803,NA,NA,0.16126250631443775,NA,9.714608814122755e-5,NA,NA,NA,NA,NA,NA,0.014960497573749043,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.771687051298204e-4,3.885843525649102e-4,NA,NA,NA,NA,3.885843525649102e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25063690740436706,NA
J01-9046-2,46.36377902,ELTORO,27.13,4.34,2572005,Dissolved,Composite,2022-11-08T13:51:00Z,2022-11-07,2022-11-08,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,2022-11-07,2022-11-08,69701.7,5.627134837456451,Single Family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006994518346168365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.994518346168383e-4,NA,NA,NA,NA,0.014766205397466588,NA,0.08548855756428025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.683650864116456,0.007344244263476803,NA,NA,0.16126250631443775,NA,9.714608814122755e-5,NA,NA,NA,NA,NA,NA,0.014960497573749043,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.771687051298204e-4,3.885843525649102e-4,NA,NA,NA,NA,3.885843525649102e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25063690740436706,NA
J01-9046-2,46.36377902,ELTORO,27.13,4.34,2572001,Total,Composite,2022-11-08T13:51:00Z,2022-11-07,2022-11-08,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,2022-11-07,2022-11-08,69701.7,7.080239087715644e-4,Developed Open Space,3.885843525649102e-6,3.885843525649102e-6,3.885843525649102e-6,3.885843525649102e-6,3.885843525649102e-6,NA,NA,9.714608814122755e-6,9.714608814122755e-6,1.2434699282077128,9.714608814122755e-6,0.006994518346168365,1.942921762824551e-5,NA,NA,2.521912448146267e-5,6.605933993603472e-5,9.714608814122755e-6,9.714608814122755e-6,9.714608814122755e-6,9.714608814122755e-6,9.714608814122755e-6,NA,7.771687051298204e-6,6.994518346168383e-4,3.885843525649102e-6,3.885843525649102e-6,85.48855756428024,1.942921762824551e-6,0.014766205397466588,6.567075558346944e-5,0.08548855756428025,2.758948903210862e-4,2.603515162184898e-4,2.525798291671916e-4,2.564656726928407e-4,2.0983555038505148e-4,3.885843525649102e-6,1.942921762824551e-6,9.714608814122755e-6,2.910496800711177e-5,1.1657530576947304e-5,3.885843525649102e-6,1.942921762824551e-5,46.63012230778922,3.885843525649102e-6,NA,9.714608814122755e-6,9.714608814122755e-6,9.714608814122755e-6,9.714608814122755e-6,9.714608814122755e-6,NA,3.885843525649102e-6,3.885843525649102e-5,NA,7.771687051298204e-6,3.885843525649102e-6,7.771687051298204e-6,6.52821712309049e-5,NA,266.568865859528,9.714608814122755e-6,9.714608814122755e-6,9.714608814122755e-6,6.683650864116456,0.007344244263476803,0.019584651369271476,9.714608814122755e-6,0.16126250631443775,0.6994518346168384,9.714608814122755e-5,3.885843525649102e-6,9.714608814122755e-6,3.885843525649102e-6,1.942921762824551e-5,9.714608814122755e-6,7.616253310272241e-5,0.014960497573749043,6.605933993603473,6.994518346168384,1.4766205397466587,2.253789244876479e-4,2.4092229859024432e-4,1.942921762824551e-4,3.839213403341313e-5,1.942921762824551e-5,1.414447043336273e-4,7.771687051298204e-4,3.885843525649102e-4,151.54789750031497,3.885843525649102e-6,NA,7.771687051298204e-6,3.885843525649102e-4,13.600452339771858,1.1657530576947304e-5,NA,816.0271403863114,50.51596583343833,2.440309734107636e-4,2.535124316133474,3.885843525649102e-6,3.885843525649102e-6,326.4108561545246,73.83102698733295,0.25063690740436706,NA
J01-9046-2,46.36377902,ELTORO,27.13,4.34,2572001,Total,Composite,2022-11-08T13:51:00Z,2022-11-07,2022-11-08,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,2022-11-07,2022-11-08,69701.7,0.01030058866932286,Commercial,3.885843525649102e-6,3.885843525649102e-6,3.885843525649102e-6,3.885843525649102e-6,3.885843525649102e-6,NA,NA,9.714608814122755e-6,9.714608814122755e-6,1.2434699282077128,9.714608814122755e-6,0.006994518346168365,1.942921762824551e-5,NA,NA,2.521912448146267e-5,6.605933993603472e-5,9.714608814122755e-6,9.714608814122755e-6,9.714608814122755e-6,9.714608814122755e-6,9.714608814122755e-6,NA,7.771687051298204e-6,6.994518346168383e-4,3.885843525649102e-6,3.885843525649102e-6,85.48855756428024,1.942921762824551e-6,0.014766205397466588,6.567075558346944e-5,0.08548855756428025,2.758948903210862e-4,2.603515162184898e-4,2.525798291671916e-4,2.564656726928407e-4,2.0983555038505148e-4,3.885843525649102e-6,1.942921762824551e-6,9.714608814122755e-6,2.910496800711177e-5,1.1657530576947304e-5,3.885843525649102e-6,1.942921762824551e-5,46.63012230778922,3.885843525649102e-6,NA,9.714608814122755e-6,9.714608814122755e-6,9.714608814122755e-6,9.714608814122755e-6,9.714608814122755e-6,NA,3.885843525649102e-6,3.885843525649102e-5,NA,7.771687051298204e-6,3.885843525649102e-6,7.771687051298204e-6,6.52821712309049e-5,NA,266.568865859528,9.714608814122755e-6,9.714608814122755e-6,9.714608814122755e-6,6.683650864116456,0.007344244263476803,0.019584651369271476,9.714608814122755e-6,0.16126250631443775,0.6994518346168384,9.714608814122755e-5,3.885843525649102e-6,9.714608814122755e-6,3.885843525649102e-6,1.942921762824551e-5,9.714608814122755e-6,7.616253310272241e-5,0.014960497573749043,6.605933993603473,6.994518346168384,1.4766205397466587,2.253789244876479e-4,2.4092229859024432e-4,1.942921762824551e-4,3.839213403341313e-5,1.942921762824551e-5,1.414447043336273e-4,7.771687051298204e-4,3.885843525649102e-4,151.54789750031497,3.885843525649102e-6,NA,7.771687051298204e-6,3.885843525649102e-4,13.600452339771858,1.1657530576947304e-5,NA,816.0271403863114,50.51596583343833,2.440309734107636e-4,2.535124316133474,3.885843525649102e-6,3.885843525649102e-6,326.4108561545246,73.83102698733295,0.25063690740436706,NA
J01-9046-2,46.36377902,ELTORO,27.13,4.34,2572001,Total,Composite,2022-11-08T13:51:00Z,2022-11-07,2022-11-08,2022-11-07T16:38:00Z,2022-11-08T12:53:00Z,2022-11-07,2022-11-08,69701.7,0.07181703087882155,Education,3.885843525649102e-6,3.885843525649102e-6,3.885843525649102e-6,3.885843525649102e-6,3.885843525649102e-6,NA,NA,9.714608814122755e-6,9.714608814122755e-6,1.2434699282077128,9.714608814122755e-6,0.006994518346168365,1.942921762824551e-5,NA,NA,2.521912448146267e-5,6.605933993603472e-5,9.714608814122755e-6,9.714608814122755e-6,9.714608814122755e-6,9.714608814122755e-6,9.714608814122755e-6,NA,7.771687051298204e-6,6.994518346168383e-4,3.885843525649102e-6,3.885843525649102e-6,85.48855756428024,1.942921762824551e-6,0.014766205397466588,6.567075558346944e-5,0.08548855756428025,2.758948903210862e-4,2.603515162184898e-4,2.525798291671916e-4,2.564656726928407e-4,2.0983555038505148e-4,3.885843525649102e-6,1.942921762824551e-6,9.714608814122755e-6,2.910496800711177e-5,1.1657530576947304e-5,3.885843525649102e-6,1.942921762824551e-5,46.63012230778922,3.885843525649102e-6,NA,9.714608814122755e-6,9.714608814122755e-6,9.714608814122755e-6,9.714608814122755e-6,9.714608814122755e-6,NA,3.885843525649102e-6,3.885843525649102e-5,NA,7.771687051298204e-6,3.885843525649102e-6,7.771687051298204e-6,6.52821712309049e-5,NA,266.568865859528,9.714608814122755e-6,9.714608814122755e-6,9.714608814122755e-6,6.683650864116456,0.007344244263476803,0.019584651369271476,9.714608814122755e-6,0.16126250631443775,0.6994518346168384,9.714608814122755e-5,3.885843525649102e-6,9.714608814122755e-6,3.885843525649102e-6,1.942921762824551e-5,9.714608814122755e-6,7.616253310272241e-5,0.014960497573749043,6.605933993603473,6.994518346168384,1.4766205397466587,2.253789244876479e-4,2.4092229859024432e-4,1.942921762824551e-4,3.839213403341313e-5,1.942921762824551e-5,1.414447043336273e-4,7.771687051298204e-4,3.885843525649102e-4,151.54789750031497,3.885843525649102e-6,NA,7.771687051298204e-6,3.885843525649102e-4,13.600452339771858,1.1657530576947304e-5,NA,816.0271403863114,50.51596583343833,2.440309734107636e-4,2.535124316133474,3.885843525649102e-6,3.885843525649102e-6,326.4108561545246,73.83102698733295,0.25063690740436706,NA
